ASV_ID,Lfc_symrk,Lfc_ccamk,Lfc_nsp1,Lfc_nsp2,DA_symrk,DA_ccamk,DA_nsp1,DA_nsp2,Kingdom,Phylum,Class,Order,Family,Genus,Hv_WT_HvSC_only_rhizo_1,Hv_WT_HvSC_only_rhizo_2,Hv_WT_HvSC_only_rhizo_3,Hv_WT_HvSC_only_rhizo_4,Hv_WT_HvSC_only_rhizo_5,Hv_WT_HvSC_only_rhizo_6,Hv_symrk_HvSC_only_rhizo_1,Hv_symrk_HvSC_only_rhizo_2,Hv_symrk_HvSC_only_rhizo_3,Hv_symrk_HvSC_only_rhizo_4,Hv_symrk_HvSC_only_rhizo_5,Hv_symrk_HvSC_only_rhizo_6,Hv_ccamk_HvSC_only_rhizo_1,Hv_ccamk_HvSC_only_rhizo_2,Hv_ccamk_HvSC_only_rhizo_3,Hv_ccamk_HvSC_only_rhizo_4,Hv_ccamk_HvSC_only_rhizo_5,Hv_ccamk_HvSC_only_rhizo_6,Hv_nsp1_HvSC_only_rhizo_1,Hv_nsp1_HvSC_only_rhizo_2,Hv_nsp1_HvSC_only_rhizo_3,Hv_nsp1_HvSC_only_rhizo_4,Hv_nsp1_HvSC_only_rhizo_5,Hv_nsp1_HvSC_only_rhizo_6,Hv_nsp2_HvSC_only_rhizo_1,Hv_nsp2_HvSC_only_rhizo_2,Hv_nsp2_HvSC_only_rhizo_3,Hv_nsp2_HvSC_only_rhizo_4,Hv_nsp2_HvSC_only_rhizo_5,Hv_nsp2_HvSC_only_rhizo_6
P4_A5,,,,,,,,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,0,0.000192073756322428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_A8,2.09030225685975,0.867562692814027,2.59786160263925,2.21826167157901,1,0,1,1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Rahnella,0.0767371925679304,0.0431525705871055,0.0277430989041476,0.0133259810679166,0.0368030992083544,0.00478053020425902,0.203765112262522,0.074931366743823,0.105707083764219,0.132956800488475,0.0724120346761856,0.082681261024922,0.0206185567010309,0.0468447700983823,0.0660712874417134,0.0381648578347834,0.0664858386425282,0.0457367647755818,0.239910094791361,0.107026451046759,0.179147165886635,0.064334315019803,0.201570853409016,0.177207081295132,0.480104650708735,0.0761191853400088,0.0584525119178585,0.112408287573255,0.0984080069859609,0.092534174553102
P4_A9,,,,,,,,,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_B10,-1.18023133040526,-2.03158169429843,-1.21947063515016,-1.67422413594667,-1,-1,-1,-1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,0.00971968639243905,0.00595428644599526,0.0246913580246914,0.0205863431669883,0.0236651507495368,0.0137621324062002,0.00898100172711572,0.00452172040695484,0.00546147880041365,0.00651300055971099,0.00547030735709981,0.00895562892939527,0,0.00617461820277446,0.00786374772781159,0.00278051843214638,0.00359553396833407,0.00360206644864686,0.00547249096061761,0.00642472107308512,0.00593690414283238,0.00528079618157815,0.0092403141706818,0.00588166783135337,0.00234292631496739,0.00787439848344918,0.00447378071140447,0.00438373863688801,0.00487002082353732,0.00514496019227881
P4_B11,0,Inf,0.623376793887344,2.09177424664472e-16,0,1,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144074424731404,0.000592744803603888,0,0,0,0.000244307632170429,0.000814842672683967,0,0,0,0,0,0,0,0,0,0
P4_B2,-0.85974285847374,-1.11612590311417,-0.836397473395133,-0.851466855292115,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,0.00359789496294705,0.00320122927204046,0.0098488001109724,0.00753607205220108,0.00715849755768907,0.00485296248008112,0.00317789291882556,0.00231469020832212,0.00229446742502585,0.00320561746298275,0.00361596588011682,0.00425166221900584,0,0.00736837772197753,0.0049395400300324,0.00183872993093551,0.0029016589919889,0.00175363761315702,0.00234535326883612,0.0026952488404162,0.00364014560582423,0.00335127449984767,0.00303610322750974,0.00390170044258095,0.0016790971923933,0.00422884363000049,0.00462046204620462,0.00341470167504961,0.00292201249412239,0.00262881177707676
P4_B4,1.60754442700882,0.789844785958083,1.31274462971833,1.19069417924238,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,0.08162388572656,0.112171073692298,0.0235816340685255,0.0228839261097326,0.015748694626916,0.00651890482398957,0.0750259067357513,0.0894116380470474,0.105739400206825,0.0873149137536254,0.0744981688377915,0.0880636844723868,0,0.040628987774256,0.0528333201612266,0.140774957395282,0.109379928089321,0.125598369590976,0.0748558584970195,0.0769086122602482,0.0794765123938291,0.0733726007921194,0.0503597122302158,0.0702888423014209,0.0474052091061736,0.0914791231225393,0.102676934360103,0.0452678695030225,0.0422180425874924,0.0843097491362476
P4_B5,1.75527285780167,1.69011646279589,1.11270902460844,1.84520266129795,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Azospirillum,0.00118139834604232,0.000384147512644856,0,0.000459516588548847,0.000252652854977261,0.000434593654932638,0.000310880829015544,0.000672875060558756,0.0015511892450879,0.00284943774487356,0.00208613416160586,0.000859378533628839,0,0.00296381673733174,0.000987908006006481,0.00188357700242174,0.00340629533842175,0.00137447272382577,9.77230528681716e-05,0.000783502569888429,0.00104004160166407,0.00060932263633594,0.00112203814929708,0.00209643605870021,0.000624780350657972,0.000631896174597774,0.00066006600660066,0.00364542476120161,0.00225028548397931,0.00112663361874718
P4_B8,,,,,,,,,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Paenisporosarcina,0,0,0,0,0.000252652854977261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000282060925159835,0,0,0,0,0,0,0,0,0,0
P4_C7,1.00997141343971,1.04972177923893,0.765221415181075,0.574127285804955,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,0.147352593706369,0.116652794673155,0.0301012623110001,0.0339123242349049,0.0256863735893549,0.023830218745473,0.0840414507772021,0.102196264197664,0.112461220268873,0.0950491019182822,0.0866904640489546,0.0900538242344747,0.13659793814433,0.0535545218787305,0.0695882399430965,0.119203516010405,0.101747303349524,0.127588985259965,0.101192221244992,0.085589820734612,0.0816866007973652,0.08753935208693,0.0628341363606363,0.0663289075238761,0.0502167206841345,0.081174354736791,0.0931426475980931,0.0506667897189793,0.0630079935514207,0.0964773922187171
P4_C9,1.62866236724,1.18594821873749,1.54484004514134,1.03683561200187,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,0.0109010847384814,0.0114604007939049,0.000971008461645166,0.00340042275526147,0.00227387569479535,0,0.00967184801381693,0.0108467459762071,0.00756204756980352,0.00707271154531115,0.00723193176023365,0.00981500746302411,0,0.0112789692504014,0.0127637714376037,0.0085657906538703,0.00838957925944616,0.0125598369590976,0.0138278119808463,0.0109063557728469,0.00693361067776044,0.00690565654514065,0.00765626031285064,0.00506638714185884,0.0038658284196962,0.00840907986195499,0.00762742940960763,0.00502976327811361,0.00480284812252301,0.00567072254769416
P4_D3,,,,,,,,,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.77230528681716e-05,0,0,0,0,0,0,0,0,0,0,0
P4_D7,2.345042743072,2.32649826588382,1.48099889527776,2.41675937159068,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,0.00118139834604232,0,0.0080454986822028,0,0.0045477513895907,0,0.0158894645941278,0.00331054529794908,0.00329627714581179,0.00142471887243678,0.00964257568031153,0.0130263693518477,0,0.0124727287696044,0.0267130324824152,0.00542649564983407,0.00965117012552829,0.0047395611166406,0.0155379654060393,0.00325937069073587,0.000693361067776044,0.000964760840865238,0.00303610322750974,0.00826927556487305,0.00187434105197392,0.00597870995965586,0.00535386872020535,0.00567578791933921,0.0124269496876469,0.00987682139101697
P4_D8,,,,,,,,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Aminobacter,0,0,0,0,0,0,0,0,9.69493278179938e-05,0,0,0,0,0.000246984728110979,0,0,0,0,0,0,4.33350667360028e-05,0,0,0,0,0,0,0,0,0
P4_E10,,,,,,,,,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_E4,0.435938381425114,1.83056174102315,1.85616280842087,1.18902666721646,0,0,0,0,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,0.000268499624100526,0.000512196683526474,0.000416146483562214,0,0,0.00123134868897581,0.000310880829015544,0.000834365075092857,0.000646328852119959,0,0.000509943906170321,0.000678456737075399,0,0.00584530523195982,0.00770568244685055,0.000358776571889856,0.000693874976345171,0.00170624200199062,0.00131926121372032,0.00131628431741256,0.000910036401456058,0.00162486036356251,0.00112203814929708,0.00098998369438621,0.000898121754070835,0.000874933164827687,0.000293362669600293,0.0017534954547552,0.000335863505071539,0.00131440588853838
P4_E5,-0.454462506828818,-1.64624854649656,-1.36791464361576,-0.480428942562919,0,-1,-1,0,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,0.00418859413596821,0.00313720468659965,0.00540990428630878,0.00661703887510339,0.00724271517601482,0.00811241489207591,0.00476683937823834,0.00341820530763848,0.00413650465356774,0.00396885971607388,0.00338417319549395,0.00461350581211271,0,0.00358127855760919,0.00169920177033115,0.00219750650282537,0.00145082949599445,0.00208540689132186,0.00151470731945666,0.00228782750407421,0.00177673773617611,0.00223418299989845,0.00270609200712824,0.00250407640344747,0.00183529228005779,0.00763136149321927,0.00513384671800513,0.00369156937843201,0.00413112111237993,0.00341745531019979
P4_E7,,,,,,,,,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_F10,0.626453651205981,1.27019325809543,2.27230159085536,0.986436117728475,0,0,1,0,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Arthrobacter,0.00418859413596821,0.00198476214866509,0.00374531835205993,0.00312471280213216,0.00168435236651507,0.000869187309865276,0.00473229706390328,0.00320288528825968,0.00287616339193382,0.0038670940823284,0.00287422928932363,0.00398027952417568,0,0.0148190836866587,0.0190073500355647,0.00650282536550363,0.00693874976345171,0.00507133039480544,0.0089416593374377,0.0209038485646233,0.0102704108164327,0.0102569310449883,0.00990033661144479,0.00925925925925926,0.00382677964778008,0.005589850775288,0.00462046204620462,0.00590651100549121,0.00302277154564385,0.00488207901457113
P4_F5,,,,,,,,,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000232937339855579,0,0,0,0,0,0
P4_G1,-0.263995899914349,0.0487992939874189,-0.0731187969219093,-0.291850422597901,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Nitrobacteraceae,Tardiphaga,0.00268499624100526,0.0014085408796978,0.00208073241781107,0.004778972520908,0.00193700522149234,0.00405620744603795,0.00193436960276339,0.00220703019863272,0.00190667011375388,0.00218796112552791,0.00254971953085161,0.00217106155864128,0,0.00683324414440374,0.00576938275507785,0.00264597721768769,0.00271242036207658,0.00232238494715389,0.00185673800449526,0.00300864986837157,0.00286011440457618,0.00243729054534376,0.00217807405451785,0.00256231073841137,0.00179624350814167,0.00238176250425315,0.0011001100110011,0.0022149416270592,0.0029891851951367,0.00281658404686796
P4_G10,4.66205549077422e-15,0.616821883027228,0.519993899328189,4.39976133045082e-15,0,0,0,0,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000246984728110979,0.000395163202402592,0,0,0,0,0.000376081233546446,0.000173340266944011,0,0,0,0,0,0,0,0,0
P4_G3,-0.093334513078471,-0.813824537103472,-0.572944075442484,-0.446877513759931,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,0.00177209751906347,0.000640245854408093,0.00249687890137328,0.00266519621358331,0.0045477513895907,0.0023178328263074,0.00355785837651123,0.00177639015987511,0.00103412616339193,0.00203531267490968,0.00203977562468129,0.00199013976208784,0,0.00337545795085004,0.00237097921441555,0.00103148264418333,0.000883113606257491,0.00137447272382577,0.000537476790774944,0.00278926914880281,0.00117004680187208,0.00152330659083985,0.00151805161375487,0.00180526438388074,0.000937170525986958,0.0019442959218393,0.00161349468280161,0.0016612062202944,0.00178007657687916,0.0014270692504131
P4_G7,,,,,,,,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.77230528681716e-05,0.000125360411182149,0,0,0,0,0,0,0,0,0,0
P4_H10,-0.700959588211639,-0.195747830696455,-0.593144223159505,-0.0195082932393533,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,0.106809150467189,0.122735130290031,0.172423359689277,0.216524216524217,0.163382179551962,0.222584383601333,0.0801381692573403,0.0853743876836949,0.0769131334022751,0.104360657405994,0.140280932733763,0.125243113664119,0.0335051546391753,0.235870415345984,0.122500592744804,0.181630639519239,0.242982400807418,0.171998672922887,0.0980162220267761,0.0544064184530525,0.153969492113018,0.129938052198639,0.137614678899083,0.102550663871419,0.0755984224296146,0.134982744373694,0.225155848918225,0.240136588067002,0.19046819372607,0.15615141955836
P4_H11,,,,,,,,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Alsobacteraceae,Alsobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000535133577573787,0.000395163202402592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_H6,0.414101043511072,0.58305371974045,0.306428706804477,5.92874091214848e-15,0,0,0,0,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,0,0,0,0,0,0,0,0,0.000193898655635988,0,0,0.00027138269483016,0,0,0,0.00022423535743116,0,0.00047395611166406,0,0,0.000346680533888022,0,0,0,0,0,0,0,0,0
P4_H7,0.501110262136724,Inf,4.13948282233813e-15,4.14378864793796e-15,0,1,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,0,0,0,0,0,0,0,0.000161490014534101,0,0,0.000324509758472023,0,0,0.000617461820277446,0.000750810084564925,0.000583011929321015,0,0.000284373666998436,0,0,0,0,0,0,0,0,0,0,0,0
P5_A1,-0.798121336547411,0.200276509632634,-0.471928949357527,-1.32063253000812,0,0,0,-1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhizobacter,0.007142090001074,0.00672258147128497,0.0163684283534471,0.0176454370002757,0.0150749536803099,0.0184702303346371,0.00659758203799655,0.00680949561285461,0.00455661840744571,0.00982038365643922,0.00788095127717769,0.00881993758198019,0.038659793814433,0.0143662783517886,0.0211807476487789,0.00600950757915508,0.011228158708131,0.0104270344566093,0.00679175217433793,0.00780368559608876,0.00814699254636852,0.0124911140448868,0.0122104151541152,0.00821104122990916,0.00343629192861884,0.00549263597919603,0.0044004400440044,0.00904434497715841,0.00581043863773762,0.00364278203394923
P5_A10,-1.12620610961266,-1.66256632626738,-0.459117324477365,-1.12179488431396,0,-1,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,0.00687359037697347,0.00685063064216659,0.0163684283534471,0.00845510522929878,0.0101903318174162,0.0169491525423729,0.00483592400690846,0.0056790655111159,0.00552611168562565,0.00625858647534728,0.0031060219739465,0.00352797503279208,0,0.00489853044086774,0.00446534418714929,0.00215265943133913,0.00510944300763263,0.00431300061614294,0.00542362943418353,0.0301491788893068,0.00671693534408043,0.00335127449984767,0.00686423338393505,0.0065804798509201,0.00726307157639892,0.00656199873620765,0.00337367070040337,0.00466060634027041,0.00339222140122254,0.00416854438936458
P5_A4,,,,,,,,,Bacteria,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,0.000268499624100526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.66701334720056e-05,0,0,0,0,0,0,0,0,0
P5_A5,,,,,,,,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Boseaceae,Bosea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000407421336341983,0,0,0,0,0,0,0,0,0,0
P5_A6,,,,,,,,,Bacteria,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011714631574837,0,0,0,0,0
P5_B10,0.236142761273691,2.10207088355958,1.36652678203421,1.32099621744851,0,0,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,0.001020298571582,0,0,0.00321661611984193,0,0.00311458786035057,0.00113989637305699,0.000942025084782258,0.00252068252326784,0,0,0.00474919715952779,0,0.0118141028279751,0.0185331541926816,0.00430531886267827,0.00466788620450388,0.00322290155931561,0.00166129189875892,0.00181772596214116,0.00294678453804819,0.00426525845435158,0.00217807405451785,0.00378523177265316,0.00296770666562537,0.00374276964954066,0,0.00433759401965761,0.00406394841136562,0.00281658404686796
P5_B3=P4_C1,,,,,,,,,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,0.070937600687359,0.0802868301427748,0.0113746705507005,0.019115890083632,0.0117904665656055,0.0068810662031001,0.059447322970639,0.0683371911503472,0.108324715615305,0.0949982191014095,0.0625840248481758,0.0716902618843005,0,0.0277446177911333,0.037500987908006,0.144542111400126,0.114552450640257,0.0743163183089246,0.0534056483924558,0.0630562868246208,0.0482752643439071,0.0430587996344064,0.0305590390073263,0.0338923829489867,0.0235464094654223,0.0712098381373645,0.0879354602126879,0.0285635180656176,0.024014240612615,0.0556557007661109
P5_C1,-0.3206729105408,-0.640237823212094,-0.306406912659821,-0.520011952419872,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,0.000483299323380947,0.00089634419617133,0,0.001194743130227,0.00202122283981809,0.000579458206576851,0.000518134715025907,0.000538300048447004,0.000387797311271975,0.000407062534981937,0.000602660980019471,0.000904608982767199,0,0.00107026715514757,0.000908875365525962,0.000762400215265943,0,0.000379164889331248,0.000390892211472686,0.000626802055910743,0.00108337666840007,0.000964760840865238,0.000660022440762986,0,0.000624780350657972,0.000534681378505809,0.00044004400440044,0.000784458492916801,0.000302277154564385,0.000300435631665916
P5_C4,,,,,,,,,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P5_C5,0.166666666666674,1.32311403403549,1.27726906645575,7.47156308324897e-15,0,0,0,0,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Cellulomonadaceae,Cellulomonas,0,0,0,0,0,0,0,0,0,0,0,4.523044913836e-05,0,0.000452805334870127,0.000276614241681815,0,0,0,0,0.000407421336341983,0,0.000253884431806642,0,0,0,0,0,0,0,0
P5_D10,-0.56146192411171,-0.443257322602358,-0.00140392968121983,-1.69350606322958,0,0,0,0,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Aeromicrobium,0.000214799699280421,0.000832319610730521,0.000971008461645166,0.00110283981251723,0.000505305709954523,0.000289729103288425,0.000345423143350605,0.000484470043602304,0.000452430196483971,0.000152648450618226,0.000649019516944045,0.00036184359310688,0,0.00102910303379574,0.00158065280961037,0.000986635572697103,0,0.00047395611166406,0.000635199843643115,0.000376081233546446,0.000476685734096031,0.00126942215903321,0.000660022440762986,0.000291171674819474,0.000351438947245109,0.000583288776551791,0,0,0.000268690804057231,0
P5_D12,,,,,,,,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Phyllobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000205820606759149,0,0,0,0,0,0,0,0,0,0,0.00011714631574837,0,0,0,0,0
P5_D2,,,,,,,,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000293362669600293,0,0,0
P5_D4=P4_F1,,,,,,,,,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,0.000429599398560842,0,0.000554861978082952,0.00147045308335631,0,0.00166594234390845,0.000725388601036269,0.000215320019378802,0.000420113753877973,0.000712359436218389,0,0.00031661314396852,0,0.000452805334870127,0.000750810084564925,0.000403623643376088,0.000504636346432852,0.000521351722830466,0.00195446105736343,0.000752162467092892,0.000736696134512047,0,0,0,0.000468585262993479,9.72147960919652e-05,0.00066006600660066,0.000369156937843201,0.000268690804057231,0.000488207901457113
P5_E7,-0.527574260792338,-0.225246540772,-0.667247531644938,-0.376947331674373,0,0,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,0.00187949736870368,0.00236890966130994,0.00554861978082952,0.0045032625677787,0.0034529223513559,0.0109372736491381,0.00335060449050086,0.00204554018409862,0.00222983453981386,0.00137383605556404,0.00370868295396597,0.00601564973540187,0,0.00815049602766229,0.00339840354066229,0.00461924836308189,0.00542484072415316,0.00379164889331248,0.00224763021596795,0.00213112699009653,0.00199341306985613,0.00330049761348634,0.00290409873935714,0.00285348241323084,0.00124956070131594,0.00554124337724202,0.00447378071140447,0.0023995200959808,0.00214952643245785,0.00548295027790296
P5_F3,,,,,,,,,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Kitasatospora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
